state,year,age_bm_1519,age_bm_1019,age_bm_2029,age_bm_3039,age_bm_4049,age_bm_2039,age_bm_5064,age_bm_65o,age_bf_1019,age_bf_2029,age_bf_3039,age_bf_4049,age_bf_5064,age_bf_65o,age_wm_1519,age_wm_1019,age_wm_2029,age_wm_3039,age_wm_4049,age_wm_2039,age_wm_5064,age_wm_65o,age_wf_1019,age_wf_2029,age_wf_3039,age_wf_4049,age_wf_5064,age_wf_65o,age_nm_1519,age_nm_1019,age_nm_2029,age_nm_3039,age_nm_4049,age_nm_2039,age_nm_5064,age_nm_65o,age_nf_1019,age_nf_2029,age_nf_3039,age_nf_4049,age_nf_5064,age_nf_65o,unemployment_rate,popstatecensus,poverty_rate,beer,density,pct_msa_ucr_hybrid,rpcpi,rpcim,rpcui,rpcrpo_alt_65,l_policeemployeerate0,ln_employee_rate0,ln_officer_rate0
36,1997,.69956315,1.4248825,1.3017673,1.4102819,1.0685006,2.7120492,.95770973,.5546602,1.3901863,1.3767102,1.6004747,1.3454146,1.3143892,.94626737,2.4260576,4.8652439,4.9086709,6.2623253,5.5699387,11.170996,5.4738693,4.6077037,4.6140532,4.8384738,6.3079348,5.8758717,5.9357457,6.8690715,.19734688,.40255347,.44049609,.52176082,.44867545,.96225691,.36033925,.16067195,.38676792,.49297315,.56051916,.4658224,.37319809,.2068546,6.43171375034578,18656546,16.5,.9399999999999999,395.06659,91.710823,18979.439,355.76324,58.566978,7021.2354,482.6683,6.2023487,5.9782829
36,1998,.70302749,1.4350595,1.286804,1.4087589,1.0967457,2.6955628,.98277032,.57487738,1.3970844,1.3616972,1.5967685,1.3663781,1.3505238,.95791793,2.4324946,4.8649616,4.8192,6.1506042,5.6362195,10.969805,5.6159706,4.648344,4.6191468,4.7380066,6.1913328,5.9466352,6.0768948,6.7916737,.20455223,.41520056,.44289455,.5221988,.46568745,.96509337,.3824788,.17222698,.39742994,.50022095,.56939256,.48426756,.39997959,.21820925,5.617840048307868,18755906,16.7,.95,397.17062,91.761116,19622.699,376.07361,52.14724,7026.7339,493.90781,6.0349245,5.8096385
36,1999,.70220262,1.4486498,1.2732434,1.400965,1.1228197,2.6742084,1.0099689,.59430331,1.4049768,1.3447182,1.5799379,1.3909247,1.3891166,.96654868,2.4300969,4.8781424,4.7259269,6.0410128,5.7168813,10.766939,5.7551026,4.6775718,4.6377125,4.6343493,6.0842743,6.0215807,6.2220469,6.6979327,.2081268,.4254806,.44415438,.52418584,.48090303,.96834022,.40598243,.18488069,.40803778,.50513285,.57912469,.50515479,.42573339,.23088379,5.171506438291638,18882725,14.2,.93,399.85611,91.861717,20188.475,370.34814,51.620647,6972.6748,417.76718,6.2609091,5.9349413
36,2000,.71781164,1.4908971,1.2084708,1.3117244,1.1141902,2.5201952,.99914312,.52430344,1.4574844,1.3808495,1.5701317,1.3578621,1.3535678,.93926454,2.4796832,5.028039,4.7617164,5.7967248,5.6254039,10.558441,5.7393565,4.4079866,4.7204204,4.6759033,5.7700119,5.7644119,6.2623601,6.5379763,.28989914,.57544076,.68018883,.69727671,.59168661,1.3774655,.48801211,.21807428,.54562777,.71083856,.7131542,.59106034,.5221563,.28414178,4.544842935671619,19001780,13.9,.92,402.46249,92.073074,20861.789,353.65854,51.103367,7303.4268,523.69476,6.1395221,5.8650026
36,2001,.71054947,1.4991429,1.2115179,1.2889173,1.1346374,2.5004354,1.0254345,.53774494,1.4634354,1.3629525,1.5470026,1.3821424,1.3818018,.95664489,2.4880838,5.0529432,4.714592,5.6765823,5.6606417,10.391174,5.8685246,4.3962851,4.7471085,4.6158962,5.6457224,5.7805762,6.3884625,6.4822226,.29872391,.59602249,.7031973,.71178091,.60996693,1.4149783,.51592433,.23206715,.5640775,.74299222,.73692918,.61590946,.55490696,.30101392,4.828019137333919,19082838,14.2,.96,404.17935,92.070251,20996.611,358.55447,78.486732,7438.4126,463.83191,6.1544795,5.8518176
36,2002,.71085501,1.5081098,1.2239077,1.2524168,1.1567005,2.4763246,1.0495355,.55102473,1.472348,1.3593047,1.5122952,1.4047019,1.4077377,.97373271,2.5017142,5.0717382,4.6993914,5.5169721,5.6791644,10.216364,6.0006018,4.3928828,4.7745981,4.5860815,5.4908457,5.7859688,6.5139523,6.4345493,.30785674,.61719221,.72495282,.7293368,.62664992,1.4542897,.54423714,.24792822,.58527637,.76885021,.76358837,.63897109,.58927369,.31880888,6.146968658883091,19137800,14,.95,405.34344,92.070251,20620.344,375.76431,123.95776,7578.0288,470.82172,6.1173773,5.8222642
36,2003,.71667427,1.5155401,1.2374051,1.2143553,1.1769334,2.4517603,1.075207,.56372738,1.4785354,1.3564136,1.4702698,1.4290931,1.4335728,.9919672,2.5095775,5.0644512,4.738997,5.342258,5.6877956,10.081255,6.1306996,4.3922081,4.7727108,4.6123905,5.3122778,5.7798376,6.639462,6.3901601,.31779414,.6383,.74794781,.7365638,.64829689,1.4845116,.57386506,.26323095,.60572267,.79246199,.7824077,.66566765,.62396955,.33677104,6.374462252038965,19175939,14.3,.93,406.15125,91.865868,20519.021,379.8913,111.95652,7551.3613,453.67331,5.9729509,5.6777883
36,2004,.73052973,1.5150613,1.2443008,1.1666495,1.1998758,2.4109502,1.1040621,.57610834,1.4824505,1.3587465,1.4182096,1.4524059,1.4643142,1.0076849,2.5269973,5.0447726,4.7640443,5.1513939,5.6980419,9.9154377,6.2769098,4.4032393,4.7625732,4.6402359,5.1158514,5.7814674,6.7763782,6.3580818,.33032247,.65715021,.76895118,.74235976,.66706592,1.5113109,.60591811,.27829751,.62499321,.81529063,.80031538,.69116414,.65977913,.3553074,5.807372054990015,19171567,15,.92,406.05865,91.834129,20975.119,395.44733,73.054527,7604.7563,392.6626,6.1151519,5.8038507
36,2005,.7509011,1.5130814,1.2582234,1.1246922,1.2125579,2.3829155,1.1364732,.5923394,1.4775975,1.3571486,1.3725152,1.464327,1.496816,1.027037,2.5592637,5.0111561,4.8115959,4.9802666,5.6734753,9.7918625,6.4423246,4.4127798,4.7378683,4.6714425,4.9449444,5.7455721,6.9192438,6.3306723,.34651306,.67982876,.79008555,.75123036,.68211281,1.5413159,.6424371,.29664534,.64864641,.83976507,.82098043,.71269411,.7020421,.37652987,5.01018617111795,19132610,14.5,.91,405.23352,91.856972,21227.342,405.01791,65.02816,7648.0493,452.66489,6.1161022,5.8068419
36,2006,.76799166,1.5033734,1.2654312,1.0947554,1.2155638,2.3601866,1.170428,.60059774,1.468136,1.3594241,1.3324045,1.4707897,1.529566,1.0397267,2.5723968,4.9675798,4.8456569,4.8519692,5.6175375,9.6976261,6.5985928,4.4091711,4.6965466,4.7228646,4.8075037,5.6838408,7.0650506,6.2863126,.36056697,.70093989,.81554556,.76307666,.69624472,1.5786222,.67828047,.31293979,.67236042,.86973143,.84305722,.73335087,.74246907,.39640123,4.528957213438704,19104631,14,.89,404.64093,91.854271,22047.619,405.75397,58.531746,7803.6675,453.09515,6.1222219,5.804647
36,2007,.77648121,1.4829501,1.2707126,1.0772861,1.2014006,2.3479986,1.2040715,.61171305,1.4439638,1.3570168,1.3062388,1.4511558,1.5630239,1.056536,2.5658603,4.8949642,4.8855038,4.7599726,5.5175385,9.6454763,6.7290111,4.4487405,4.6304541,4.7599001,4.7024941,5.5763392,7.1878886,6.2932777,.37474775,.72249413,.83948976,.78220451,.70343208,1.6216943,.7153753,.330174,.69505364,.89538467,.86885887,.75052518,.78293628,.41816118,4.556253397375524,19132335,14.5,.93,405.22769,91.93174,22893.094,399.82251,54.981625,7827.5786,455.8765,6.1273222,5.8009696
36,2008,.78026032,1.4600909,1.2775476,1.0645502,1.1887875,2.3420978,1.2372977,.62233138,1.4197576,1.3685877,1.2858236,1.4346335,1.5898089,1.0737213,2.5420568,4.8061066,4.9294639,4.6850758,5.3967395,9.6145401,6.8187299,4.511651,4.5495901,4.8022337,4.6107168,5.4514542,7.2578259,6.3277044,.38873783,.74331033,.86292028,.79850888,.71141428,1.6614292,.7557658,.34699923,.7172178,.92221522,.89145911,.76965785,.82647514,.43849206,5.439268982313397,19212436,14.2,.93,406.92426,92.060974,22431.643,399.43707,80.351875,7709.6899,458.20743,6.0734739,5.8030448
36,2009,.77168632,1.4302483,1.2888441,1.0591977,1.1738966,2.3480418,1.2698976,.63628513,1.39206,1.3827112,1.2774751,1.4128401,1.6270156,1.0927708,2.493952,4.7066498,4.9565992,4.6113787,5.2780409,9.5679779,6.9436493,4.5465631,4.4555759,4.8403158,4.5275078,5.3229313,7.3714199,6.3287601,.3981806,.7616123,.88649404,.80996239,.72458959,1.6964564,.7932846,.36306912,.73697364,.95005107,.90999836,.79291689,.86818469,.45877498,8.323402420423562,19307066,15.8,.92,408.92856,92.102608,21868.488,474.51022,203.22835,8304.6436,434.18649,6.0800524,5.7867417
36,2010,.7554087,1.3961172,1.3060658,1.0580599,1.1593683,2.3641257,1.3143269,.6491757,1.3603761,1.3998454,1.2678497,1.3964214,1.6745991,1.1119164,2.4288783,4.6060328,4.987504,4.5360823,5.1691437,9.5235863,7.0771241,4.5852566,4.3586874,4.8549051,4.4546223,5.2083549,7.4869523,6.3342462,.40550664,.77770627,.90186906,.8169229,.73610204,1.718792,.83071703,.38363194,.75385141,.96432686,.92336726,.81187445,.90911418,.48291886,8.604563329658642,19402920,16,.89,411.72083,91.925331,22081.941,498.49579,219.20975,8289.5684,437.05215,6.0736299,5.7813954
36,2011,.71505171,1.3464081,1.3512588,1.0592831,1.1438286,2.410542,1.350598,.66746217,1.3147944,1.4299036,1.2577701,1.3796198,1.712598,1.137385,2.3786209,4.5130143,5.0036511,4.4886384,5.0618997,9.4922895,7.1747036,4.6236262,4.2832775,4.8692722,4.3972702,5.0907168,7.5671954,6.3297501,.39938629,.77339256,.93129182,.83341855,.74900615,1.7647104,.86448413,.40454936,.75099355,.99271613,.94331855,.82891107,.94850206,.50793916,8.293307356944851,19523202,16,.89,414.27316,91.925323,22574.119,485.02039,170.71295,8119.5474,434.25418,6.0522132,5.7641034
36,2012,.68420023,1.3047445,1.3830433,1.0711542,1.1233346,2.4541974,1.3758774,.69165164,1.2753417,1.4441847,1.2567821,1.3518808,1.7376108,1.1692469,2.3250291,4.4253373,5.0165653,4.4947767,4.9380579,9.511342,7.152565,4.7737083,4.2102351,4.8616209,4.3917828,4.9504461,7.5259323,6.4493003,.39915887,.77505565,.94856012,.84797353,.76063216,1.7965336,.89213127,.43254495,.75462925,1.0096098,.96238685,.8448267,.97906971,.54155207,8.523727981928154,19606981,17.2,.91,416.0509,92.718178,23406.1,484.76877,154.18521,8159.0527,425.0527,6.0403123,5.7564054
36,2013,.65962023,1.2679837,1.4105358,1.0883636,1.1003133,2.4988995,1.4055132,.71514297,1.2394985,1.4586135,1.2647486,1.3197026,1.7678559,1.2002827,2.2651637,4.341114,4.9967375,4.5225267,4.7895823,9.5192642,7.1673908,4.8786888,4.1372142,4.8600359,4.4131269,4.7946305,7.5248685,6.5194259,.40089831,.78292,.9662776,.86564302,.76246399,1.8319206,.92450732,.4635309,.7637133,1.0296212,.98372215,.85303319,1.0152898,.57701916,7.708087585720451,19691032,14.5,.93,417.83444,92.802185,23372.125,482.0632,108.60374,8123.1201,420.0242,6.0360055,5.7518997
36,2014,.63866472,1.2344561,1.4311206,1.1070817,1.0724417,2.5382023,1.4336119,.73838186,1.2069203,1.4697709,1.2711468,1.2842716,1.799324,1.232861,2.2155101,4.2669706,4.9889565,4.5468445,4.637341,9.5358009,7.1841617,4.9728441,4.066741,4.8531713,4.4315672,4.6323481,7.5255938,6.5864916,.40400812,.793823,.9896521,.88670433,.7690469,1.8763564,.95566022,.49603876,.7743839,1.0563546,1.0072531,.86420685,1.0498126,.61377215,6.314286655222181,19748858,14,.9,419.06146,92.867905,23943.549,474.36807,54.491077,8087.2168,418.21902,6.0329309,5.745739
37,1977,1.3558059,2.5909948,2.0155377,1.07696,.8448118,3.0924978,1.1818227,.73964918,2.5594339,2.1507444,1.2419459,1.0431406,1.47764,1.0903324,3.7387338,6.9855618,7.0170345,5.1769266,4.1813126,12.193961,5.4771194,3.0173261,6.5751257,6.7253103,5.2534571,4.3650522,6.1797032,4.6960473,.078682326,.15261902,.13854088,.086744621,.056241989,.2252855,.051020022,.027644666,.14399219,.14554468,.10274571,.068273678,.065645054,.035636391,5.898452361958296,5685607,,.98,116.51311,52.574574,10189.769,150.16502,62.706272,5787.6655,179.92152,5.2483087,5.082396
37,1978,1.3449386,2.536128,2.0606108,1.1236891,.83356261,3.1842999,1.1678762,.75170481,2.5024302,2.1902974,1.2920743,1.0320913,1.473876,1.1177301,3.6900651,6.8183293,7.0314598,5.3436694,4.1545186,12.37513,5.5072455,3.0907853,6.4079776,6.7090988,5.4104905,4.338028,6.2104073,4.8214035,.079592682,.15296501,.14146519,.093462162,.058352865,.23492736,.052533261,.028383642,.14486286,.14989839,.10989296,.071281448,.068197407,.037444107,4.4776481168822,5759492,,1.02,118.02721,52.610027,10553.681,138.0368,32.208588,5737.5249,190.24422,5.2494416,5.0738807
37,1979,1.3268301,2.4806876,2.0949597,1.1757658,.82242578,3.2707255,1.1572704,.76762962,2.4448349,2.221565,1.3494278,1.0205989,1.473551,1.1507721,3.6245306,6.6528873,7.0162764,5.4909973,4.141294,12.507274,5.5308495,3.1744742,6.2514219,6.6857581,5.5542746,4.3268323,6.2345991,4.9630818,.08035858,.15377069,.1439801,.10116357,.060915321,.24514367,.053968839,.029199366,.14565209,.15356383,.11779721,.074187763,.070619717,.039627708,4.756463179435657,5823491,14.8,1.04,119.33872,52.636482,10360.882,146.00551,30.30303,5639.626,190.45992,5.3002324,5.1226482
37,1980,1.3067957,2.4390206,2.1541243,1.2604268,.82695943,3.414551,1.14754,.77261913,2.3994865,2.2755418,1.4324872,1.0147251,1.4713769,1.1700292,3.5233164,6.4940376,7.0562491,5.5911303,4.1069317,12.647379,5.5420308,3.2343833,6.0975771,6.6874509,5.6504569,4.291831,6.2398729,5.0666041,.081256025,.15559232,.14987674,.11080059,.063854925,.26067734,.055052612,.02923928,.14670521,.15857729,.12752329,.076490231,.072809875,.040738255,6.39495750325072,5881766,15,1.1,120.42188,52.677505,10066.748,158.98058,52.184467,5643.0273,200.38335,5.2825551,5.0987635
37,1981,1.2592148,2.3896489,2.1808403,1.305197,.84480381,3.4860373,1.1292423,.77281708,2.3487701,2.3089156,1.4948506,1.0285649,1.4503288,1.1898301,3.3465965,6.3150606,7.1976376,5.7036428,4.1163578,12.90128,5.5233741,3.3009331,5.9296932,6.8003836,5.7532516,4.2890053,6.2094979,5.1846094,.082999684,.1606608,.15545654,.11719677,.068914592,.27265331,.056894407,.029983301,.15147778,.16474026,.13616717,.081085861,.075210072,.042523909,6.501754140155386,5956653,17.5,1.1,121.9551,52.682743,10174.918,154.0154,50.605061,5760.0747,196.87228,5.270268,5.0788035
37,1982,1.2086314,2.3310876,2.1857009,1.3379028,.86170375,3.5236037,1.1132686,.77306956,2.2967634,2.319242,1.5464382,1.0417466,1.4325844,1.204993,3.199254,6.125412,7.2575202,5.8121271,4.1545429,13.069647,5.5067,3.3734157,5.7627344,6.8489389,5.8496571,4.3182211,6.1788912,5.3006735,.083500549,.16452566,.16070449,.12166226,.072884381,.28236675,.058962088,.030868288,.15503922,.16902798,.14223005,.084796421,.077752203,.044474922,9.197163437530019,6019101,20.3,1.07,123.23365,52.682705,10160.622,141.96892,91.191711,5854.1162,194.46808,5.2789631,5.079946
37,1983,1.1733776,2.2793708,2.1903148,1.3747245,.87937081,3.5650392,1.0967946,.77278996,2.2450449,2.3148484,1.594337,1.0544058,1.4128515,1.2208017,3.102448,5.9545617,7.3112512,5.865736,4.2608023,13.176987,5.4715495,3.4501483,5.5919037,6.8451715,5.876893,4.4106436,6.1278687,5.4143181,.084119454,.16769588,.16731742,.1268374,.077306971,.29415482,.061312422,.032021999,.15785563,.1726983,.14839384,.089088954,.080861308,.046091277,8.974713727013366,6077056,15.8,1.11,124.4202,54.785744,10624.498,142.57028,71.285141,6016.731,196.16634,5.4282703,5.2275438
37,1984,1.1346978,2.2089643,2.1846132,1.4223509,.89892638,3.6069641,1.0827675,.76850826,2.179503,2.3051677,1.6564028,1.0715249,1.3945931,1.2303497,3.0128391,5.7546864,7.3476076,5.9794583,4.3517056,13.327066,5.4567637,3.5080354,5.4095545,6.8419476,5.9695945,4.4914522,6.0978065,5.5002255,.084977008,.16988912,.17386381,.13231625,.082608432,.30618006,.063789539,.032738376,.1605608,.17767626,.15452579,.094759583,.083598047,.047615029,6.727391004291608,6164006,14.6,1.11,126.20039,54.625984,11354.187,137.63234,39.461021,5961.6836,227.75499,5.4328618,5.2248192
37,1985,1.1057407,2.1491213,2.1668859,1.4705153,.91792476,3.6374011,1.0650468,.76421517,2.119828,2.2845387,1.7158304,1.0875603,1.3751204,1.2370486,2.984411,5.6078849,7.3324137,6.0916553,4.4120097,13.424068,5.4387288,3.5681975,5.265048,6.8025122,6.0615625,4.5410309,6.0625701,5.5863304,.086488672,.17204994,.1805405,.13760798,.087927751,.31814849,.066645369,.034138162,.16242409,.18237934,.16044137,.10055967,.086648569,.049424384,5.566789109182416,6253954,14.2,1.1,128.04198,54.705933,11697.955,137.54646,40.892193,5987.8887,228.80309,5.437386,5.2198124
37,1986,1.0975231,2.0903101,2.1180878,1.5240767,.93191624,3.6421645,1.0491335,.76586646,2.06761,2.246141,1.786099,1.098061,1.3581851,1.2510918,2.9905255,5.4731255,7.2038593,6.2091417,4.4656115,13.413001,5.4072876,3.6532218,5.1452971,6.6965027,6.1786909,4.5840464,6.0144444,5.6952057,.089455232,.17484504,.18362445,.14390349,.092808813,.32752794,.069428653,.035070248,.16552776,.18447867,.16848588,.10595422,.089993067,.050983943,5.287209462938081,6321578,14.3,1.11,129.42648,54.706997,12239.051,142.33577,35.583942,6086.5708,229.84059,5.4531884,5.2308712
37,1987,1.0883404,2.0535018,2.0655575,1.5649246,.97236049,3.6304822,1.0331067,.76761931,2.0335603,2.1993709,1.839844,1.139311,1.3413662,1.264801,2.9574487,5.3593273,7.070199,6.1737328,4.7087345,13.243932,5.3670106,3.7287068,5.035718,6.5566363,6.1302261,4.8239183,5.9521103,5.7938271,.093024418,.17855316,.18814138,.15046,.099348888,.33860138,.072723642,.036041692,.16851208,.18751675,.17547682,.11345012,.093211815,.052672714,4.533388838553273,6403700,13.8,1.11,131.10783,55.025509,12555.458,139.96478,29.929577,5977.4971,233.5015,5.4829111,5.254149
37,1988,1.0751144,2.0229876,2.0014927,1.6017776,1.0123117,3.6032703,1.0181907,.76912481,2.0047178,2.1478524,1.889065,1.1780059,1.3261554,1.279524,2.9039228,5.2720475,6.8855677,6.1980553,4.8689842,13.083623,5.351469,3.7886848,4.9505348,6.382884,6.1504059,4.9735727,5.9136229,5.8741512,.096256323,.18274505,.19163311,.15652841,.10568444,.34816152,.07607305,.037527315,.17280772,.18905619,.18164948,.12143913,.096503213,.054423865,3.646153327213544,6480594,12.6,1.11,132.68214,55.270519,13046.492,149.61961,26.204565,6015.1973,240.54599,5.4979424,5.2678356
37,1989,1.0489882,1.991678,1.9415064,1.6392889,1.0587667,3.5807953,1.0024265,.77133864,1.9769493,2.0855632,1.9394045,1.2253199,1.3091677,1.2914842,2.8193872,5.1647491,6.7308979,6.252059,5.0169306,12.982957,5.3268547,3.8527331,4.8468585,6.2037153,6.1945157,5.1107697,5.8637853,5.9520655,.098713435,.18752658,.19535543,.16440561,.11281753,.35976106,.07967443,.038504485,.17719984,.1907099,.19019204,.12978509,.10014517,.056568693,3.516826055283381,6565459,12.2,1.13,134.41965,55.403072,13397.581,159.67741,28.225807,6043.7886,244.18898,5.5352345,5.2942295
37,1990,1.0257944,1.9757737,1.8910207,1.6700649,1.1036675,3.5610857,.98965192,.77389365,1.9648678,2.0347943,1.9771106,1.2709203,1.296142,1.304479,2.7123082,5.0491161,6.5960169,6.2964668,5.1354465,12.892484,5.2905164,3.9090657,4.7370377,6.0571098,6.2281628,5.2172551,5.8021593,6.02283,.099098884,.19059673,.19966991,.1716993,.11936331,.37136921,.082920395,.039507363,.18060723,.19288005,.19747673,.13779508,.10354535,.05831467,4.099611678412196,6664016,13,1.16,136.78728,56.692257,13289.977,171.38486,36.725327,6078.5801,253.46716,5.604764,5.3393927
37,1991,.98369402,1.9295702,1.8860915,1.6824204,1.1604095,3.568512,.98808038,.77350259,1.9124691,2.0298347,1.9908167,1.3350948,1.2868888,1.3107622,2.5110345,4.8545561,6.5121698,6.3645582,5.2483683,12.876728,5.2830153,3.9729052,4.5533028,5.9796371,6.2759266,5.3220778,5.7813601,6.0859485,.095330045,.18762222,.20651633,.17604864,.12313031,.38256496,.086364605,.040485259,.18139827,.19772869,.19955143,.14363968,.10666651,.060683433,5.779859299436689,6784280,14.5,1.11,139.25584,56.69445,13088.105,191.62996,57.268723,6166.1411,271.7178,5.7376256,5.4672132
37,1992,.96394098,1.9162599,1.8611943,1.6861758,1.2087063,3.54737,.99069798,.7732752,1.8931329,1.9880266,1.9939108,1.3947906,1.2870159,1.3137145,2.4247313,4.7894201,6.3284321,6.3803949,5.3398275,12.708827,5.2592783,4.0457563,4.4903355,5.8061724,6.2651548,5.4016113,5.7395873,6.1594734,.093869157,.1893045,.21184598,.1818102,.12712516,.39365619,.089843892,.042448238,.18299583,.2071474,.20442486,.1475735,.11098019,.063921191,6.044750504795172,6897214,15.8,1.14,141.57396,65.227448,13622.951,218.81682,61.297222,6274.9077,310.32663,5.7887516,5.5153732
37,1993,.95314628,1.9104381,1.8118258,1.6863978,1.2532293,3.4982235,.99249911,.77433151,1.8845003,1.9433279,1.9957647,1.4473159,1.2907972,1.3125319,2.4054856,4.7868614,6.1005306,6.3775115,5.373641,12.478043,5.3141804,4.1018152,4.4892111,5.6180773,6.2662039,5.4359379,5.7818365,6.2069159,.095603943,.1951662,.21756303,.185839,.13507187,.40340203,.09492743,.044462599,.18933669,.21413729,.20816386,.155396,.11529473,.06675867,5.022734776739476,7042818,14.4,1.14,144.56265,66.317627,13817.993,225.60553,47.750866,6340.543,326.6051,5.8056631,5.5293822
37,1994,.95566338,1.905237,1.7549033,1.6839073,1.3007581,3.4388106,.99779642,.77039111,1.8748302,1.8899558,1.9816147,1.5113244,1.2944559,1.3091989,2.4004529,4.793159,5.8730412,6.3483725,5.4546132,12.221414,5.348537,4.1445646,4.5040054,5.4272799,6.2490096,5.5087137,5.8130207,6.2318587,.097805411,.20236628,.21904957,.19076729,.14247356,.40981686,.098725967,.04565952,.19439286,.21882296,.21453176,.16371714,.11994121,.069055773,4.379415121297917,7187398,14.2,1.14,147.53035,66.319351,14057.354,233.46829,33.063427,6395.8105,332.17545,5.8440871,5.5380602
37,1995,.96012706,1.9031918,1.7168834,1.6660583,1.3467025,3.3829417,1.0074869,.76738912,1.869081,1.8489151,1.9615462,1.5698215,1.3045475,1.3050764,2.4041657,4.8068285,5.6984277,6.3085814,5.5525904,12.00701,5.3868237,4.1743655,4.5233788,5.269906,6.2081003,5.6001177,5.8536873,6.2365465,.10041191,.20678033,.22467771,.19630075,.14676978,.42097846,.10499063,.047526911,.19834656,.22080877,.22076702,.1696495,.12604721,.072076678,4.302280380248484,7344674,12.6,1.12,150.75864,66.583504,14341.863,243.43832,32.152229,6458.7896,345.18723,5.8665781,5.5522385
37,1996,.96144348,1.909148,1.6747773,1.6427972,1.3983413,3.3175745,1.0157974,.76180357,1.8717351,1.8070905,1.9341354,1.6323562,1.3151957,1.2925072,2.4250724,4.8484888,5.5276122,6.2244425,5.6744447,11.752054,5.4151821,4.1963649,4.567359,5.1280451,6.1358376,5.715867,5.8805161,6.2247849,.10412364,.21549997,.22598211,.20213042,.15520704,.42811254,.11185526,.04957813,.2061536,.22554421,.22479159,.179784,.13212167,.073703505,4.299441384314929,7500670,12.2,1.14,153.96065,66.603043,14609.942,255.5768,35.691525,6516.5234,353.03891,5.8896008,5.5642071
37,1997,.96166581,1.914676,1.6545622,1.609359,1.4316287,3.2639213,1.0498646,.75693208,1.875988,1.7749202,1.8954128,1.6695312,1.3534048,1.283648,2.4376767,4.8843727,5.3863869,6.1149826,5.6292028,11.501369,5.612134,4.1998353,4.6001763,5.0050535,6.0334873,5.6643095,6.078516,6.2016468,.10732739,.22166815,.22519502,.20804527,.16211511,.43324029,.11817724,.051435843,.21216443,.22551811,.22849306,.18520135,.13897504,.076541275,3.749875429220075,7656825,11.4,1.15,157.16592,66.587112,15039.252,244.85982,31.152649,6595.0469,361.26096,5.9000959,5.5758414
37,1998,.95977539,1.9254481,1.6277339,1.5882552,1.4630071,3.2159891,1.0810742,.75176638,1.8829212,1.7335805,1.8693376,1.7025964,1.3889794,1.2774742,2.4443839,4.9086332,5.2426057,6.0144358,5.6524744,11.257042,5.7614622,4.1897058,4.6270466,4.8898277,5.948863,5.6831274,6.23526,6.1720862,.11060417,.22933203,.22498524,.2135087,.16747002,.43849394,.12404205,.052413069,.2195783,.22714537,.23497753,.1892834,.14580242,.078639477,3.460705043089642,7809121,14,1.13,160.29199,66.898979,15535.583,242.33128,33.128834,6708.1479,365.07251,5.8767896,5.5509338
37,1999,.94598085,1.9431068,1.600384,1.5673809,1.4801219,3.1677649,1.1219889,.74523032,1.8962488,1.702112,1.8538611,1.7296779,1.4361264,1.267085,2.4375265,4.9349813,5.092978,5.9523401,5.6988373,11.045319,5.8951306,4.182693,4.6552062,4.7382698,5.8931699,5.7143388,6.3798909,6.1500716,.11384447,.23651156,.22129744,.21785988,.17549825,.43915731,.13138515,.054125138,.22638187,.2274798,.24149144,.19679016,.15497749,.081416443,3.200069213602346,7949361,13.8,1.16,163.17059,67.055809,15695.679,253.30132,34.213684,6746.459,356.66245,5.9297352,5.5787644
37,2000,.88302904,1.8372815,1.5990494,1.591588,1.4779474,3.1906376,1.2307318,.69654405,1.811111,1.7355568,1.8162214,1.7276375,1.4648435,1.2158958,2.4148023,4.8011446,5.6816621,5.9881725,5.6254978,11.669834,6.0125365,4.06743,4.4927287,4.9762459,5.6919446,5.6492553,6.3597322,5.8731956,.15775314,.31770879,.34665105,.29527518,.22713286,.64192623,.18752442,.071310014,.30492669,.32541767,.30476585,.25877255,.21328661,.10895101,3.674045899294136,8081614,12.5,1.19,165.90984,67.526779,15896.051,232.86876,37.166084,7088.647,376.05499,5.8729129,5.5471334
37,2001,.90104628,1.8826638,1.5519745,1.5714991,1.4905624,3.1234736,1.2817957,.69553167,1.8385963,1.6966982,1.8057587,1.7445661,1.5200505,1.2104205,2.4426677,4.8526564,5.4388595,5.9144797,5.6642275,11.353339,6.1278262,4.0778079,4.5052195,4.8571625,5.6191244,5.6811824,6.4763718,5.8391824,.16580753,.33718136,.35487902,.31315005,.23914382,.66802907,.19896172,.0759672,.32362491,.34363681,.32166392,.27148196,.22657399,.11401779,5.515039522782587,8210122,12.5,1.23,168.54802,67.552551,15674.195,225.29645,66.629021,7258.8472,355.28232,5.9046669,5.5528564
37,2002,.9157958,1.9111837,1.5287284,1.5425522,1.5039752,3.0712805,1.3377891,.69631994,1.8648721,1.669621,1.7865531,1.7559509,1.5899208,1.2038743,2.4562583,4.8771706,5.2452497,5.7978659,5.6767788,11.043116,6.2635407,4.1028914,4.5170541,4.7645617,5.519804,5.693305,6.6191292,5.8224516,.17400493,.35630894,.36313081,.32836103,.2504023,.69149184,.21246184,.080216661,.33894211,.35766613,.33996296,.28019983,.24218729,.11873362,6.646644584706286,8326201,14.3,1.24,170.93103,67.552551,15440.244,261.25626,100.61145,7517.9917,366.74496,5.8944006,5.5397477
