state,year,l_incarc_rate,ln_incarc_rate,ln_violent_rate,ln_property_rate,ln_DeathsHomi_rate,ln_DeathsHomi_fire_rate,ln_DeathsHomi_nonfire_rate
44,1978,72.613998,4.2450805,5.8525715,8.4998674,1.4547591,.87668133,.043772176
44,1979,69.761383,4.3522501,5.9272847,8.5931168,1.324869,.44940028,.57456344
44,1980,77.652985,4.4524398,6.0125604,8.6168785,1.7581435,.58402377,1.1847976
44,1981,85.836098,4.6145563,6.0906348,8.5960197,1.6373714,.63592285,1.1795382
44,1982,100.94301,4.6884155,5.9958911,8.5096283,1.327842,.68876207,.57753646
44,1983,108.68084,4.7955985,5.8726339,8.4446783,1.3255401,.38107845,.8330636
44,1984,120.97676,4.8436913,5.8132925,8.3982506,1.3738458,.13415496,1.0320965
44,1985,126.93707,4.9036765,5.848145,8.3840866,1.3665444,.43700841,.86445242
44,1986,134.78438,4.934103,5.8155837,8.4266062,1.4339067,.66477352,.81137705
44,1987,138.94843,4.9718952,5.8853712,8.5022345,1.558017,.84336358,.88592321
44,1988,144.30014,5.2537756,5.9831386,8.4779825,1.485199,.59138113,.95910591
44,1989,191.28711,5.5123596,5.9347777,8.4860935,1.6285768,.64119011,1.162487
44,1990,247.73502,5.471323,6.068203,8.5012169,1.6246023,.9508732,.91165251
44,1991,237.77454,5.6137857,6.1354613,8.4288845,1.4710119,.82231641,.73134464
44,1992,274.18027,5.6133184,5.9776883,8.3388996,1.1506482,.62935138,.24986175
44,1993,274.05215,5.6137009,5.9957056,8.3180838,1.4890774,.97825181,.57278675
44,1994,274.15695,5.6605773,5.9283295,8.2277842,1.5734012,.97741777,.77262336
44,1995,287.31445,5.6537113,5.9080281,8.2627048,1.1770633,.81605005,-.016859084
44,1996,285.34851,5.769588,5.8498197,8.2014856,1.0089417,.38478738,.24168652
44,1997,320.40576,5.7953429,5.8097506,8.1079826,.93047452,.31143528,.15728462
44,1998,328.76483,5.8114147,5.7434702,8.0726757,.75777781,-.030679533,.15164202
44,1999,334.09137,5.665175,5.6581974,8.1004524,1.2413267,.70233017,.36585793
44,2000,288.63843,5.7457957,5.6961355,8.06423,1.3114961,.94377136,.13284115
44,2001,312.87253,5.7254829,5.7344565,8.1235495,1.2527637,.63757813,.47505921
44,2002,306.58133,5.7997227,5.6545467,8.1041489,1.3947064,.85238212,.52387804
44,2003,330.20792,5.7967057,5.6548214,8.0047703,.99579865,.67302525,
44,2004,329.21326,5.7658014,5.5114884,7.9676147,.99278176,.5158577,.023381222
44,2005,319.19476,5.8352838,5.5311208,7.9113159,1.0974417,.57614481,.19665518
44,2006,342.16174,5.9292789,5.439909,7.868876,1.2997911,.58066851,.63196176
44,2007,375.88327,5.9402218,5.4343677,7.8658943,.81973606,.20663159,.039577503
44,2008,380.0192,5.9491081,5.5324512,7.953321,1.0111672,.5883103,-.053543612
44,2009,383.41122,5.8541946,5.5383987,7.8696213,1.0463557,.28421572,.41774711
44,2010,348.69397,5.7643666,5.5505548,7.8482924,.94166076,.47903726,-.051591001
44,2011,318.73712,5.759686,5.505877,7.8871121,.59101439,.13148206,
44,2012,317.24875,5.7534657,5.533288,7.8533707,1.047196,.35404888,.35404888
44,2013,315.28146,5.765902,5.5501394,7.8012757,1.079964,.53634858,.21092618
44,2014,319.22693,5.763361,5.3932848,7.686429,.93991768,.20903015,.28313813
45,1977,245.91936,5.4884033,6.4555068,8.3430967,2.4705608,2.1542237,.5525077
45,1978,241.87071,5.5115695,6.4576483,8.3566399,2.4101663,2.0772276,.66170371
45,1979,247.53938,5.5107031,6.5196524,8.3865891,2.4933527,2.2074516,.98793751
45,1980,247.32491,5.5287952,6.4921865,8.4720259,2.5160534,2.1780295,1.2304575
45,1981,251.84027,5.59305,6.46209,8.4507713,2.4128962,2.0130491,1.3029523
45,1982,268.55347,5.6519752,6.5792251,8.4427242,2.474689,2.0652792,1.38392
45,1983,284.85349,5.69069,6.4245768,8.331852,2.2919924,1.8989497,1.1680622
45,1984,296.09784,5.7115355,6.4368787,8.3036251,2.2290828,1.7695504,1.230554
45,1985,302.33493,5.7626028,6.4473734,8.3450994,2.2708385,1.7857212,1.3147018
45,1986,318.17545,5.8559093,6.5141644,8.4035225,2.268265,1.7839175,1.3108943
45,1987,349.29242,5.9259081,6.4996443,8.4111576,2.3112714,1.850027,1.3156708
45,1988,374.61847,6.0088687,6.6082273,8.4491653,2.3165243,1.817193,1.3827404
45,1989,407.02255,6.1197677,6.7015519,8.4775333,2.2830777,1.8776127,1.1844655
45,1990,454.75912,6.2038813,6.8840437,8.5308313,2.5087047,2.0094397,1.5748181
45,1991,494.66534,6.2376971,6.8798699,8.557704,2.5000823,2.070183,1.4486166
45,1992,511.6788,6.2440386,6.8506165,8.5068598,2.490746,2.1473851,1.2549998
45,1993,514.93402,6.2355394,6.9308467,8.4929037,2.4078598,1.9900336,1.3335207
45,1994,510.57593,6.2397661,6.9377589,8.5112476,2.3588862,2.0152457,1.1238229
45,1995,512.73859,6.2598834,6.8895397,8.5334291,2.1629345,1.6283107,1.2813121
45,1996,523.15784,6.2889571,6.9046416,8.5597258,2.2769175,1.8928435,1.134099
45,1997,538.59125,6.3073087,6.8980002,8.5455217,2.2132945,1.7935638,1.142617
45,1998,548.56653,6.319531,6.8059511,8.4916344,2.160464,1.7825569,1.0043472
45,1999,555.31244,6.3166313,6.7419381,8.4068384,2.0636728,1.7246414,.81727934
45,2000,553.70465,6.2937388,6.7191801,8.4159756,2.092186,1.4351873,1.3615344
45,2001,541.17279,6.3196449,6.7034202,8.4295006,2.1529355,1.7243481,1.0990235
45,2002,555.37585,6.3583918,6.7125702,8.407156,2.0714259,1.7094785,.87964839
45,2003,577.31702,6.3482666,6.6925659,8.4166336,2.0580602,1.7380668,.76287138
45,2004,571.50128,6.3214207,6.6719322,8.4200087,2.0373859,1.6533611,.89446253
45,2005,556.36285,6.295948,6.6429787,8.3825989,2.0658488,1.7053515,.87073874
45,2006,542.36969,6.2951164,6.6478434,8.3604231,2.1941442,1.8385649,.9876107
45,2007,541.91901,6.3015532,6.6665354,8.3651695,2.1512558,1.7470988,1.0500224
45,2008,545.41852,6.2862158,6.5943727,8.3523531,2.0562115,1.7043675,.84087497
45,2009,537.11682,6.2713003,6.5150576,8.2710991,2.0228875,1.6331483,.89206165
45,2010,529.1651,6.2316551,6.4005303,8.2701178,1.9404078,1.5995781,.69845563
45,2011,508.59662,6.1951742,6.391706,8.2741079,2.0277863,1.6890579,.78064126
45,2012,490.37683,6.1616025,6.3288007,8.2514057,2.0673945,1.7552879,.75098628
45,2013,474.18732,6.1369047,6.2313724,8.1972189,1.8979878,1.6331047,.44000158
45,2014,462.61948,6.0939355,6.2101336,8.1561327,2.0180571,1.7071506,.69836533
46,1977,71.889496,4.3733029,5.2423534,7.7924938,1.2869139,.63298744,-.83334959
46,1978,79.305138,4.3471823,5.0966802,7.834312,1.2457573,.2649281,-.14053701
46,1979,77.260452,4.4023962,5.0693512,7.937634,1.3632436,.26463127,.90062004
46,1980,81.646294,4.5209913,4.8430014,8.0444059,1.2431108,.26228148,.70411426
46,1981,91.926666,4.6101117,4.6522207,7.9753313,1.6244544,.77715653,1.0648386
46,1982,100.49537,4.740912,4.5949883,7.8422298,1.5015734,.63253558,.95795798
46,1983,114.53858,4.7807236,4.7874918,7.7946467,1.3222598,.26138785,.8973766
46,1984,119.19054,4.8834877,4.9934921,7.8099527,1.1025629,.45593578,.36062559
46,1985,132.09055,5.0119681,4.9169245,7.8257394,1.1008992,.13581829,.62132609
46,1986,150.20003,5.0454135,4.8260512,7.8598928,1.4610453,.54475445,.95021957
46,1987,155.3085,5.0923929,4.7853737,7.8470793,1.2378169,-.14847748,.95013481
46,1988,162.77893,4.9842725,4.7336187,7.8108687,1.5224779,.25396651,1.1922362
46,1989,146.09727,5.1945014,4.909152,7.8437114,1.1033506,.3614133,.45672348
46,1990,180.2782,5.2594109,5.0924392,7.9180956,1.0033016,.0047728005,.5437693
46,1991,192.3681,5.2743435,5.2052097,7.9714355,1.1843563,-.15937842,.88207543
46,1992,195.26227,5.3404837,5.2705083,7.9389305,.86918128,-.86541981,.67502522
46,1993,208.61362,5.3708687,5.3394189,7.9192801,1.28102,.5878728,.5878728
46,1994,215.04959,5.4541225,5.4275923,7.9636755,1.1465383,-.60266161,.95548302
46,1995,233.71968,5.5355563,5.3353462,7.9561567,.89169842,.080768175,.30391172
46,1996,253.5488,5.6274505,5.1771989,7.9347854,.7681213,-.61817306,.48043922
46,1997,277.95255,5.707953,5.2853613,8.0220966,1.083872,-.21541107,.76541817
46,1998,301.25378,5.7827158,5.0391321,7.8118858,.2929506,-.91102219,-.063724354
46,1999,324.63965,5.8109908,5.1201706,7.8147645,1.1200353,,.62359846
46,2000,333.94989,5.8467369,5.1167321,7.6746302,.61663997,,.54253197
46,2001,346.10315,5.9083204,5.0396729,7.6835375,.86489552,,.372419
46,2002,368.08746,5.950479,5.1791368,7.6511207,1.0628679,,.80503881
46,2003,383.93726,5.9819541,5.1576004,7.6025939,.73954588,,.45186383
46,2004,396.21384,5.9958086,5.1426024,7.566083,1.1363194,,.79147887
46,2005,401.74146,6.101562,5.1873565,7.4771709,1.0427136,,.65972143
46,2006,446.55466,6.0613937,5.579206,7.4767122,.98651779,,.83236712
46,2007,428.97299,6.0360904,5.488503,7.4598255,.63913512,,.23367001
46,2008,418.25464,6.0359788,5.6237402,7.4525967,.91738635,.22423916,.22423916
46,2009,418.20795,6.0532446,5.3878803,7.478653,1.3457507,.21434858,.95628595
46,2010,425.4913,6.0418706,5.5944161,7.5282841,.7361812,,.54202515
46,2011,420.6792,6.0611176,5.5435643,7.5270367,1.1106791,,.83624238
46,2012,428.85443,6.0806627,5.7802577,7.638844,.87637794,,.51970303
46,2013,437.319,6.0767255,5.7783856,7.5625544,.86451334,,.64136982
46,2014,435.60046,6.0469632,5.793786,7.5386457,1.1186718,,.750947
47,1977,110.81389,4.8194747,5.9647679,8.1839027,2.3777146,2.1359782,.51846486
47,1978,123.90002,4.8680129,5.9470572,8.1040392,2.3080912,2.078804,.34420294
47,1979,130.06223,4.979198,6.0259652,8.1885052,2.3356102,2.0821612,.78012729
47,1980,145.35773,5.0300941,6.1271186,8.3039465,2.4695244,2.1958625,.9515385
47,1981,152.94743,5.1396022,6.0223808,8.2684374,2.3879416,2.0707271,1.0853462
47,1982,170.64787,5.1320858,6.0429029,8.2921772,2.3372676,2.0078392,1.0666751
47,1983,169.37001,5.1704645,5.9965744,8.1913538,2.2291887,1.8352047,1.1072109
47,1984,175.9966,5.0492663,6.0989957,8.1444416,2.1761248,1.791032,1.0354792
47,1985,155.90805,5.018249,6.1620984,8.2140026,2.20806,1.7187573,1.2585911
47,1986,151.14639,5.0763688,6.290906,8.2927008,2.3819232,2.0360503,1.1522827
47,1987,160.19135,5.0733843,6.2794042,8.3265533,2.322675,1.9161849,1.2261099
47,1988,159.71391,5.0772586,6.2780151,8.2781019,2.3506694,1.9734573,1.1930368
47,1989,160.33388,5.3889556,6.3080025,8.2851744,2.2530792,1.9074745,1.0227891
47,1990,218.97461,5.3577108,6.507916,8.3849316,2.436244,2.0555153,1.2862443
47,1991,212.23857,5.4425211,6.5874448,8.4426298,2.4662938,2.0911341,1.3041682
47,1992,231.02383,5.4580765,6.6149378,8.3869953,2.4166718,2.0794926,1.1656741
47,1993,234.64565,5.5199056,6.6408916,8.4059849,2.4029534,2.064719,1.1545821
47,1994,249.6115,5.6177816,6.6172996,8.3829584,2.336148,1.9881493,1.1116329
47,1995,275.27805,5.6540842,6.6483111,8.4319029,2.3911092,2.0235753,1.2120245
47,1996,285.4549,5.6646299,6.6515284,8.4500608,2.2845821,1.9133005,1.1138841
47,1997,288.48126,5.7135124,6.6716037,8.4600153,2.3081644,2.0306771,.8906461
47,1998,302.93317,5.9529319,6.5722914,8.3708773,2.1744173,1.8350837,.92877167
47,1999,384.88019,5.98912,6.5439234,8.29387,2.0151322,1.6237518,.88774085
47,2000,399.0632,5.9626112,6.5612736,8.3387938,2.1112642,1.7941365,.80843633
47,2001,388.62363,6.0200839,6.612052,8.3894329,2.066175,1.6749256,.93851042
47,2002,411.6131,6.066452,6.5762596,8.3681269,2.0865903,1.7179134,.91007435
47,2003,431.14825,6.0739698,6.5386004,8.3869305,2.0135663,1.6317909,.86582124
47,2004,434.40179,6.0820127,6.5476789,8.3725824,1.9537184,1.576624,.79582953
47,2005,437.90961,6.0870914,6.6297851,8.3663549,2.1117048,1.8233491,.72742862
47,2006,440.13937,6.0469651,6.6365399,8.3278646,2.077178,1.6900622,.94082546
47,2007,422.82788,6.0528569,6.6266913,8.3184118,2.0401032,1.7145188,.75959021
47,2008,425.32645,6.0772491,6.5829496,8.3040304,2.0369484,1.682359,.8280924
47,2009,435.82855,6.0582051,6.5012884,8.2339373,2.0624862,1.7052351,.85985667
47,2010,427.60733,6.0680814,6.4167705,8.2059612,1.8657008,1.5297164,.61171764
47,2011,431.85138,6.0982881,6.409771,8.1908903,1.9375228,1.5750395,.74697298
47,2012,445.09509,6.087019,6.4590821,8.1244793,1.9880949,1.623197,.8030501
47,2013,440.10745,6.0846043,6.3730311,8.0698013,1.830917,1.5603712,.39137807
47,2014,439.04602,6.0853429,6.4146485,8.0289059,1.8525629,1.5720493,.44444948
48,1977,160.36063,5.1362805,6.0105524,8.5150728,2.594002,2.2319801,1.0217597
48,1978,170.08197,5.2041783,6.0760365,8.5412054,2.6684222,2.3594794,1.0176064
48,1979,182.03125,5.2520928,6.2303667,8.5973577,2.8162496,2.4600658,1.5004947
48,1980,190.96552,5.3474655,6.310482,8.6292229,2.820884,2.4646859,1.4818681
48,1981,210.0752,5.3642278,6.277451,8.6157484,2.8228364,2.4783516,1.5898287
48,1982,213.62621,5.4629154,6.3579831,8.6526194,2.8058541,2.4268496,1.6521225
48,1983,235.78384,5.4109445,6.2388105,8.5932302,2.673712,2.2858312,1.5389755
48,1984,223.84285,5.4344249,6.2244663,8.6170368,2.5948117,2.144757,1.5798235
48,1985,229.16101,5.4408731,6.3098626,8.70263,2.5904067,2.174053,1.5132222
48,1986,230.64348,5.4496536,6.4906383,8.8171749,2.6357949,2.235724,1.5263058
48,1987,232.6776,5.4534168,6.4475174,8.8666239,2.4457409,2.0207963,1.3849849
48,1988,233.55486,5.4914832,6.4808979,8.9045134,2.5159011,2.0791719,1.4770291
48,1989,242.61682,5.5680799,6.4899936,8.8912945,2.5186403,2.1112556,1.4238557
48,1990,261.93069,5.6814866,6.6352186,8.8629532,2.6539237,2.2785544,1.4922582
48,1991,293.38522,5.6938276,6.73348,8.8506584,2.7564075,2.4120181,1.523168
48,1992,297.02832,5.8303337,6.6925168,8.7405891,2.5732458,2.2752008,1.2174106
48,1993,340.47235,6.2277899,6.6361122,8.6441708,2.5105486,2.1820943,1.2374551
48,1994,506.63455,6.4562783,6.5603032,8.5498323,2.4320514,2.1337435,1.0769732
48,1995,636.68719,6.5131049,6.498086,8.5212793,2.2242332,1.8788221,.99347389
48,1996,673.91571,6.528676,6.4683938,8.5300045,2.0876629,1.6793089,.99480319
48,1997,684.49152,6.5666537,6.4011393,8.492487,1.9780815,1.5722659,.88016969
48,1998,710.98657,6.5749407,6.3361268,8.4222326,1.945182,1.5471361,.83156401
48,1999,716.90326,6.6768246,6.3284607,8.4054651,1.8587832,1.3512375,.93755233
48,2000,793.79443,6.6796041,6.300879,8.3917313,1.8385766,1.3450642,.89574069
48,2001,796.00378,6.6335707,6.3484268,8.427269,1.8926718,1.4097226,.93305302
48,2002,760.19171,6.6159186,6.3625827,8.4381781,1.8796648,1.4106458,.89719206
48,2003,746.89063,6.6301837,6.3154755,8.4337921,1.9347172,1.4863788,.91670227
48,2004,757.62115,6.620965,6.2932787,8.4113207,1.8442121,1.41625,.78912997
48,2005,750.66907,6.6092858,6.2693315,8.3707905,1.8855011,1.4883294,.77009308
48,2006,741.95313,6.6023316,6.2485919,8.3146114,1.8373826,1.4866302,.61945224
48,2007,736.81122,6.5804143,6.2352443,8.3241777,1.8362679,1.4627291,.67057204
48,2008,720.83807,6.564754,6.2305136,8.290741,1.8110826,1.4203041,.6824339
48,2009,709.63727,6.537374,6.1964679,8.2978659,1.801053,1.397251,.69910634
48,2010,690.47113,6.5336032,6.1056366,8.2339792,1.6901555,1.289448,.58195966
48,2011,687.87238,6.5092487,6.0127611,8.1557112,1.5967064,1.1525891,.57118595
48,2012,671.32178,6.4578543,6.0126481,8.1206284,1.6247231,1.2320161,.50009555
48,2013,637.69128,6.4536295,6.0169287,8.0874033,1.6318709,1.2366924,.5123623
48,2014,635.00275,6.4223552,6.0079584,8.0114727,1.6396064,1.2753952,.45300049
49,1977,59.640343,4.1122365,5.4805732,8.414196,1.387526,.71307099,-.097859204
49,1978,61.083187,4.1989665,5.6049466,8.456831,1.5415421,1.0202451,.090709113
49,1979,66.617432,4.2135239,5.7175856,8.5540762,1.4232777,.9010883,.34147251
49,1980,67.594307,4.155601,5.7148752,8.6264515,1.3046489,.71686214,.26010376
49,1981,63.790306,4.3204722,5.6991544,8.6036253,1.3925685,.74743044,.64899039
49,1982,75.224136,4.3571324,5.6549921,8.5268126,1.3646855,.71954763,.62110758
49,1983,78.033051,4.3804936,5.545023,8.4891949,1.3414551,.36607552,.86816746
49,1984,79.877464,4.5294275,5.4981899,8.4167042,1.1255702,.47164375,.39160103
49,1985,92.705482,4.5991201,5.5885797,8.5271378,.93861914,-.026461778,.45904604
49,1986,99.396805,4.6710105,5.5862246,8.5586519,1.1962235,.4847272,.52109486
49,1987,106.80561,4.7043028,5.4373026,8.5920801,1.3068812,.61373395,.61373395
49,1988,110.42125,4.7542677,5.4932733,8.5821342,1.1433541,.43115872,.46889904
49,1989,116.07864,4.9440641,5.5558934,8.5984735,1.1336362,.4214409,.45918122
49,1990,140.33945,4.9710317,5.6487913,8.589695,1.1925055,.24049667,.70480227
49,1991,144.17554,4.9937615,5.6589112,8.5793772,1.231799,.5221225,.55491233
49,1992,147.49014,4.990027,5.671648,8.588212,1.0014136,.42159504,.18043298
49,1993,146.94041,5.0247207,5.7071819,8.5043802,1.2307886,.38860589,.6673193
49,1994,152.12779,5.0454988,5.7186952,8.5164804,1.1673776,.78544301,.019975182
49,1995,155.32179,5.1494021,5.7954674,8.6590433,1.3012683,.92902887,.13269745
49,1996,172.32845,5.2653942,5.8048339,8.64011,1.0651891,.46735212,.26668143
49,1997,193.52255,5.3127036,5.8112779,8.6414328,1.0404453,.50144875,.16497654
49,1998,202.89803,5.4229693,5.7501512,8.5548096,1.0188953,.42105833,.22038762
49,1999,226.55081,5.4869804,5.6188097,8.4555941,.83920127,.30857301,-.048101947
49,2000,241.52682,5.5260386,5.5441427,8.3476677,.84030503,-.33834994,.47258028
49,2001,251.14702,5.4544048,5.4519048,8.2923422,1.2154168,.56049085,.48252931
49,2002,233.78574,5.4774876,5.4666891,8.3454227,.84275848,.14961131,.14961131
49,2003,239.24484,5.4979086,5.5229397,8.3558636,.89913827,.44961315,-.11678232
49,2004,244.18074,5.5193019,5.4522347,8.3036461,.62795055,.22248544,-.47066176
49,2005,249.46077,5.5594182,5.4176607,8.2523613,.94131595,.29468879,.19937861
49,2006,259.67166,5.5401692,5.4218974,8.1640949,.72221678,.1382689,-.093532711
49,2007,254.72113,5.5246334,5.4803567,8.1658554,.96227849,.43165022,.074975275
49,2008,250.79434,5.5054765,5.4174066,8.1243534,.54659212,-.10399546,-.19100684
49,2009,246.03563,5.4809127,5.3725023,8.1001549,.6273517,.096723475,-.25995147
49,2010,240.0657,5.5023174,5.3635278,8.0652685,.63201988,-.023386972,-.10034801
49,2011,245.25964,5.4981699,5.2836971,8.0022564,.70535117,-.041863229,.063497283
49,2012,244.24451,5.4960947,5.3376842,8.0137873,.47725701,-.019179884,-.46101263
49,2013,243.73824,5.4960394,5.4332132,8.0206242,.60300952,.12922518,-.37155011
49,2014,243.72478,5.4755607,5.39148,7.9734325,.73033136,.20297641,-.16166671
50,1977,91.081223,4.6625819,5.0071788,8.246563,1.1788677,.60350353,.015716866
50,1978,105.90916,4.4833961,5.1139402,8.1998062,1.3894894,1.1018074,-.91309565
50,1979,88.534836,4.4459834,5.2159052,8.5399351,.4578478,-.012155818,-.52298146
50,1980,85.283714,4.5416946,5.1860461,8.4783916,1.1997777,.66914946,-.023997737
50,1981,93.849716,4.6402464,4.851727,8.503665,1.1930465,.66241819,.30574325
50,1982,103.56986,4.7483177,4.8436985,8.426157,.65564716,-.26064354,.14482155
50,1983,115.39002,4.5536013,4.8871217,8.2940969,.64758509,.13675946,-.26870567
50,1984,94.973839,4.5552211,4.9773841,8.2487459,.82352543,.41806033,-.27508682
50,1985,95.127785,4.8498983,4.9949365,8.2269411,1.2766775,.63482356,.52946305
50,1986,127.72742,4.8714361,5.0050745,8.2500267,1.0972582,.27057964,.52189404
50,1987,130.50821,4.9451084,4.9162979,8.3271627,.87804496,.71099091,-.99375719
50,1988,140.4861,5.0049872,4.9576998,8.3183031,.93473113,.59825891,-.31803182
50,1989,149.15518,5.0892715,4.888876,8.2829208,.76625746,.073110268,.073110268
50,1990,162.27159,5.2242947,4.8460007,8.3460989,1.0417725,.34862527,.34862527
50,1991,185.73012,5.2812791,4.7600765,8.2528238,1.3530248,.90103978,.34142399
50,1992,196.62122,5.388813,4.6956844,8.1018372,1.2504514,.73962575,.33416066
50,1993,218.94331,5.3550944,4.7382674,8.257946,.88508976,.54861748,-.36767325
50,1994,211.68399,5.4064384,4.5736442,8.0562515,-.66583765,-1.0713028,-1.76445
50,1995,222.83655,5.3805742,4.7731442,8.106329,.71164554,.17264906,-.16382317
50,1996,217.14697,5.2389851,4.797627,7.9661231,.41601893,-.17176773,-.39491129
50,1997,188.47871,5.3596249,4.7849417,7.9041462,.61074811,.41007739,-1.094
50,1998,212.64519,5.502604,4.6658945,8.0172501,.51013255,-.40615821,-.00069309311
50,1999,245.32991,5.5374026,4.7349219,7.9027534,1.0336726,,
50,2000,254.0174,5.6289549,4.7317758,7.9632492,.58980978,,
50,2001,278.37103,5.6502886,4.6545401,7.887845,.82713091,,
50,2002,284.3735,5.7127728,4.6704659,7.7931924,,,
50,2003,302.70926,5.7514143,4.7375417,7.7091522,.66381818,,
50,2004,314.63541,5.7603531,4.7429452,7.7594285,.47816485,,
50,2005,317.46033,5.812654,4.8334627,7.7705388,.65839958,,
50,2006,334.50577,5.8738046,4.9771023,7.7796249,.73574638,,
50,2007,355.59937,5.8271346,4.860539,7.7691689,.73480123,,
50,2008,339.38483,5.8260608,4.9233356,7.8476672,1.0019912,,
50,2009,339.02054,5.8729739,4.9024401,7.7890878,,,
50,2010,355.30405,5.8054876,4.8752694,7.7241416,,,
50,2011,332.11713,5.7917805,4.9946685,7.786397,,,
50,2012,327.59576,5.7829437,4.9582396,7.8243127,,,
50,2013,324.71368,5.8031793,4.817318,7.7028031,.46833462,,
50,2014,331.35129,5.7549424,4.6307402,7.3466392,.9389438,,
51,1977,127.09088,4.9937186,5.6699815,8.2252464,2.2124529,1.8641462,.63200253
51,1978,147.48383,5.0646372,5.65733,8.2392225,2.189301,1.8642045,.37612748
51,1979,158.32297,5.0700135,5.7070484,8.3090134,2.234741,1.9102448,.74263966
51,1980,159.17648,5.1169643,5.7275896,8.369338,2.2059405,1.8427778,.91008109
51,1981,166.8282,5.1500707,5.7736516,8.3777323,2.2033939,1.8259307,1.0463099
51,1982,172.44366,5.2121892,5.7335067,8.2806339,2.0739179,1.5849715,1.1238832
51,1983,183.49533,5.2005768,5.6786032,8.2076864,2.0354176,1.6193328,.95771188
51,1984,181.37686,5.257751,5.6890063,8.1570702,2.0783126,1.6772723,.97079158
51,1985,192.04907,5.3530207,5.6858044,8.1560564,1.9945461,1.54154,.98472929
51,1986,211.24544,5.4048471,5.7235727,8.1757708,2.0311115,1.6074227,.96797973
51,1987,222.48224,5.4141054,5.6868148,8.2064562,2.0611925,1.6340345,1.0046031
51,1988,224.55156,5.4593925,5.7011104,8.2629509,2.0898354,1.6615714,1.0353184
51,1989,234.95468,5.5955334,5.7446437,8.2684584,2.1083903,1.7235445,.96721846
51,1990,269.22119,5.6454024,5.8596978,8.3163004,2.2180755,1.8187214,1.1071284
51,1991,282.98743,5.7515731,5.9220996,8.3509426,2.2231426,1.8228189,1.1141675
51,1992,314.68524,5.8005934,5.9266438,8.2747774,2.1614492,1.8501511,.84283024
51,1993,330.49557,5.8608384,5.9194522,8.2277126,2.1340506,1.8280194,.80086601
51,1994,351.0184,6.0137916,5.8797159,8.2133579,2.1674931,1.8540182,.85481048
51,1995,409.03128,6.0185366,5.8901339,8.1963654,2.034102,1.6940939,.79012376
51,1996,410.97678,6.0153031,5.8327718,8.1961517,2.0280173,1.6542095,.86291528
51,1997,409.65005,6.0298262,5.8442631,8.1693172,1.9827858,1.6897129,.61249179
51,1998,415.6427,6.0838709,5.7858281,8.1121445,1.8295456,1.4527358,.67103523
51,1999,438.72424,6.0533743,5.7514787,8.0259275,1.7893505,1.3862692,.68595356
51,2000,425.54657,6.0510383,5.6409845,7.9180498,1.8120531,1.3856813,.7539869
51,2001,424.55356,6.0864339,5.6731539,7.966701,1.7224979,1.3403325,.10558804
51,2002,439.85007,6.1736722,5.6756039,7.9554586,1.6952766,1.3673322,.4208706
51,2003,479.94525,6.1654234,5.6283298,7.9089522,1.8359723,1.5175186,.53668934
51,2004,476.00256,6.1648631,5.6184387,7.8929152,1.6945871,1.3727492,.40427274
51,2005,475.73599,6.1451678,5.6467052,7.882062,1.8666891,1.5387517,.59226465
51,2006,466.45782,6.1698179,5.6479239,7.8197708,1.6757699,1.308587,.49589467
51,2007,478.09897,6.1945133,5.6085687,7.8186412,1.6898477,1.3796928,.36809191
51,2008,490.05289,6.1900158,5.5522985,7.8368292,1.5685952,1.164459,.46731976
51,2009,487.8537,6.1741672,5.4416604,7.808475,1.5856991,1.2330765,.37220648
51,2010,480.18298,6.1505246,5.3667178,7.7560005,1.5394214,1.2199618,.24281581
51,2011,468.96335,6.152977,5.2862282,7.7217155,1.4217306,1.0470371,.25857979
51,2012,470.1149,6.1139507,5.2547989,7.6868868,1.4087957,1.0063112,.30419531
51,2013,452.12143,6.1032238,5.2870278,7.6374154,1.3939284,1.0368243,.19095604
51,2014,447.29752,6.1110487,5.2902279,7.5727239,1.4051251,1.0387106,.22351597
53,1977,100.00203,4.7020068,5.926671,8.5853834,1.4923887,1.0031538,.12962487
53,1978,110.16803,4.7481837,6.0046263,8.6500235,1.5860395,1.0664034,.30930743
53,1979,115.37453,4.6828127,6.0745201,8.7152042,1.6097066,1.0068821,.63713503
53,1980,108.07361,4.667748,6.1405206,8.7719412,1.6975452,.94983906,.84135842
53,1981,106.45774,4.8360906,6.1031618,8.7474718,1.7219212,1.0578822,.99879324
53,1982,125.97589,4.9868422,6.0072985,8.6786032,1.5574778,.79814869,.92640305
53,1983,146.47314,5.0423126,5.9182687,8.6492691,1.5858437,1.0907664,.64545542
53,1984,154.82764,5.0564599,6.007432,8.6473904,1.5517087,.88265908,.83386892
53,1985,157.03362,5.0578146,6.0530891,8.7166014,1.6838473,1.1210619,.84075999
53,1986,157.24649,4.9991794,6.08002,8.7706938,1.6288482,.87672704,.99138993
53,1987,148.29138,4.9073863,6.0856624,8.7914238,1.7469568,1.0065567,1.09893
53,1988,135.28539,4.8310914,6.1450429,8.8018656,1.764842,1.1599355,.97490752
53,1989,125.34772,4.9833727,6.1564484,8.719656,1.5953652,1.0075785,.78443497
53,1990,145.96584,5.0941305,6.2177486,8.6519585,1.6133521,1.0424944,.78084934
53,1991,163.062,5.20503,6.2588139,8.6624165,1.5509254,.91117901,.80136412
53,1992,182.18633,5.2625637,6.2814074,8.637331,1.7466911,1.1862303,.90051872
